Comment,Date,Eval_Annot_Dataset,Eval_Loss,Experiment_Name,Learning_Rate,Loss,Max_Seq_Length,Model,Num_Train_Epochs,Train_Annot_Dataset,User,accuracy,f1_macro,f1_micro,f1_negative,f1_neutral,f1_positive,f1_weighted,precision_macro,precision_micro,precision_negative,precision_neutral,precision_positive,precision_weighted,recall_macro,recall_micro,recall_negative,recall_neutral,recall_positive,recall_weighted
No Comment,2020-02-10 09:36:08.889832,cb-annot-en-de,0.46526682,translate-cb-annot-de-cb-annot-de,2e-05,0.45115253,128,bert_model.ckpt,3,cb-annot-en-de,TPU1,0.8465,0.6971119346848718,0.8465,0.34862385321100914,0.9128751210067764,0.8298368298368298,0.8370088062894355,0.7546209786915868,0.8465,0.5588235294117647,0.9208984375,0.7841409691629956,0.8384928021852326,0.6798372850720772,0.8465,0.25333333333333335,0.9049904030710173,0.8811881188118812,0.8465
No Comment,2020-02-10 09:37:23.570643,cb-annot-en,0.788664,multitranslate-cb-annot-en-de-fr-es-cb-annot-en,2e-05,0.7448061,128,bert_model.ckpt,5,cb-annot-en-de-fr-es,TPU2,0.874,0.7707267452820675,0.874,0.5238095238095238,0.9273255813953487,0.8610451306413303,0.8702845749717883,0.8036945371756009,0.874,0.6470588235294118,0.9363992172211351,0.8276255707762558,0.8707541345305245,0.7519011104565351,0.874,0.44,0.918426103646833,0.8972772277227723,0.874
No Comment,2020-02-10 09:38:46.944111,cb-annot-en-de,0.84243363,multitranslate-cb-annot-en-de-fr-escb-annot-de,2e-05,0.87032944,128,bert_model.ckpt,5,cb-annot-en-de-fr-es,TPU2,0.871,0.7761667634917981,0.871,0.5461254612546126,0.9254022428083861,0.8569725864123958,0.8693109030078731,0.7928474042976438,0.871,0.6115702479338843,0.9405351833498513,0.8264367816091954,0.8697670588904287,0.7646444596475002,0.871,0.49333333333333335,0.9107485604606526,0.8898514851485149,0.871
No Comment,2020-02-10 09:40:11.216110,cb-annot-en-es,0.9907803,multitranslate-cb-annot-en-de-fr-es-cb-annot-es,2e-05,1.2155087,128,bert_model.ckpt,5,cb-annot-en-de-fr-es,TPU2,0.8455,0.7371226394803632,0.8455,0.4740740740740741,0.9063414634146342,0.830952380952381,0.8434642198993418,0.7518063443522158,0.8455,0.5333333333333333,0.9216269841269841,0.8004587155963303,0.843552979831076,0.727360918433494,0.8455,0.4266666666666667,0.8915547024952015,0.8638613861386139,0.8455
No Comment,2020-02-10 09:41:35.639118,cb-annot-en-fr,0.8736794,multitranslate-cb-annot-en-de-fr-es-cb-annot-fr,2e-05,0.94197387,128,bert_model.ckpt,5,cb-annot-en-de-fr-es,TPU2,0.8665,0.7660269472423363,0.8665000000000002,0.5227272727272727,0.9207436399217221,0.8546099290780143,0.8641743932012805,0.7874194058497278,0.8665,0.6052631578947368,0.9391217564870259,0.8178733031674208,0.8650979864514836,0.7526243324908307,0.8665,0.46,0.9030710172744721,0.8948019801980198,0.8665
No Comment,2020-02-10 09:41:36.337076,cb-annot-en-es,0.48705208,translate-cb-annot-es-cb-annot-es,2e-05,0.50471514,128,bert_model.ckpt,3,cb-annot-en-es,TPU1,0.8455,0.6422352187480626,0.8455,0.18181818181818185,0.9146987951807228,0.830188679245283,0.8255906623406146,0.7685292405312816,0.8455,0.6153846153846154,0.9186834462729913,0.7715196599362381,0.8364818642763148,0.6386433595374893,0.8455,0.10666666666666667,0.9107485604606526,0.8985148514851485,0.8455
No Comment,2020-02-10 09:43:02.448897,cb-annot-en-pt,0.9021926,multitranslate-cb-annot-en-de-fr-es-cb-annot-pt,2e-05,0.931653,128,bert_model.ckpt,5,cb-annot-en-de-fr-es,TPU2,0.8625,0.7592736847820333,0.8625,0.5095057034220534,0.9199017199017199,0.8484136310223267,0.8602408307584701,0.7810416017585272,0.8625,0.5929203539823009,0.9425981873111783,0.8076062639821029,0.861835612786566,0.7461678586284731,0.8625,0.44666666666666666,0.8982725527831094,0.8935643564356436,0.8625
No Comment,2020-02-10 09:47:08.635811,cb-annot-en-fr,0.47568,translate-cb-annot-fr-cb-annot-fr,2e-05,0.52751434,128,bert_model.ckpt,3,cb-annot-en-fr,TPU1,0.857,0.6876691590419927,0.857,0.2897196261682243,0.918918918918919,0.8543689320388349,0.8456507772630629,0.7397264291628532,0.857,0.484375,0.9415911379657603,0.7932131495227995,0.8473552202873721,0.6765740336029764,0.857,0.20666666666666667,0.8973128598848369,0.9257425742574258,0.857
No Comment,2020-02-10 09:52:41.585212,cb-annot-en-pt,0.5049277,translate-cb-annot-pt-cb-annot-pt,2e-05,0.4957438,128,bert_model.ckpt,3,cb-annot-en-pt,TPU1,0.8475,0.6736036271238027,0.8475,0.26605504587155965,0.9188138065143412,0.8359420289855073,0.8363767013444836,0.7145882043262158,0.8475,0.4264705882352941,0.9310344827586207,0.7862595419847328,0.8347031145967205,0.664189951624721,0.8475,0.19333333333333333,0.9069097888675623,0.8923267326732673,0.8475
No Comment,2020-02-10 10:00:13.810469,cb-annot-en,0.6282885,multitranslate-cb-annot-en-de-fr-es-cb-annot-en,2e-05,0.60671455,128,bert_model.ckpt,3,cb-annot-en-de-fr-es,TPU1,0.8765,0.7783348916000518,0.8765,0.5413533834586466,0.9294685990338165,0.8641826923076924,0.8739844515483246,0.798813530523367,0.8765,0.6206896551724138,0.9357976653696498,0.8399532710280374,0.8734434292908457,0.7643586844289035,0.8765,0.48,0.9232245681381958,0.8898514851485149,0.8765
No Comment,2020-02-10 10:01:38.350014,cb-annot-en-de,0.6549325,multitranslate-cb-annot-en-de-fr-escb-annot-de,2e-05,0.65929955,128,bert_model.ckpt,3,cb-annot-en-de-fr-es,TPU1,0.864,0.7679819954051207,0.864,0.5373134328358208,0.9208494208494208,0.8457831325301205,0.8617574412674035,0.7867755819100881,0.864,0.6101694915254238,0.9262135922330097,0.823943661971831,0.8611932328544246,0.7547863020467114,0.864,0.48,0.9155470249520153,0.8688118811881188,0.864
No Comment,2020-02-10 10:03:02.472891,cb-annot-en-es,0.7133002,multitranslate-cb-annot-en-de-fr-es-cb-annot-es,2e-05,0.6527961,128,bert_model.ckpt,3,cb-annot-en-de-fr-es,TPU1,0.8485,0.7374261557747482,0.8485,0.46715328467153283,0.9105928085519922,0.8345323741007195,0.8466064287426435,0.7492251507758829,0.8485,0.5161290322580645,0.922244094488189,0.8093023255813954,0.8461569901825851,0.7290950169873033,0.8485,0.4266666666666667,0.8992322456813819,0.8613861386138614,0.8485
No Comment,2020-02-10 10:04:26.482327,cb-annot-en-fr,0.6433365,multitranslate-cb-annot-en-de-fr-es-cb-annot-fr,2e-05,0.6682295,128,bert_model.ckpt,3,cb-annot-en-de-fr-es,TPU1,0.862,0.7569483035100849,0.8619999999999999,0.5038167938931297,0.9169082125603863,0.8501199040767385,0.8589438795329484,0.7789520233032133,0.862,0.5892857142857143,0.9231517509727627,0.8244186046511628,0.8582236071073076,0.7427412693284684,0.862,0.44,0.9107485604606526,0.8774752475247525,0.862
No Comment,2020-02-10 10:07:53.437669,cb-annot-en-pt,0.6502315,multitranslate-cb-annot-en-de-fr-es-cb-annot-pt,2e-05,0.5114739,128,bert_model.ckpt,3,cb-annot-en-de-fr-es,TPU1,0.8665,0.7561412279214902,0.8665000000000002,0.4919354838709678,0.9181598062953995,0.8583283935981031,0.8620210913838594,0.790932816766006,0.8665,0.6224489795918368,0.9266862170087976,0.8236632536973834,0.8622471470247142,0.7374983793964809,0.8665,0.4066666666666667,0.9097888675623801,0.8960396039603961,0.8665
No Comment,2020-02-10 10:13:27.853601,cb-annot-en,0.4361294,zeroshot-cb-annot-en-cb-annot-en,2e-05,0.40241265,128,bert_model.ckpt,3,cb-annot-en,TPU1,0.858,0.7249626516510853,0.858,0.4085106382978723,0.9192913385826773,0.8470859780727064,0.8518118204152887,0.7672179131002661,0.858,0.5647058823529412,0.9434343434343434,0.7935135135135135,0.8544616935652231,0.7082563361902409,0.858,0.32,0.8963531669865643,0.9084158415841584,0.858
No Comment,2020-02-10 10:16:33.585612,cb-annot-en-de,1.5665393,zeroshot-cb-annot-en-cb-annot-de,2e-05,1.7253956,128,bert_model.ckpt,3,cb-annot-en,TPU1,0.622,0.4714846930228484,0.622,0.29333333333333333,0.7449392712550607,0.3761814744801512,0.5620906760138676,0.6133930348258706,0.622,0.44,0.6041791044776119,0.796,0.6693613134328358,0.47916544725489824,0.622,0.22,0.9712092130518234,0.24628712871287128,0.622
No Comment,2020-02-10 10:20:01.806641,cb-annot-en-es,0.51189595,zeroshot-cb-annot-en-cb-annot-es,2e-05,0.5752642,128,bert_model.ckpt,3,cb-annot-en,TPU1,0.8295,0.6916615072781233,0.8295,0.36078431372549014,0.9028794533918985,0.8113207547169811,0.8252326036522512,0.7104800076001666,0.8295,0.4380952380952381,0.9185700099304865,0.7747747747747747,0.8244411270399354,0.6819559153612098,0.8295,0.30666666666666664,0.8877159309021113,0.8514851485148515,0.8295
No Comment,2020-02-10 10:23:29.714765,cb-annot-en-fr,0.48500848,zeroshot-cb-annot-en-cb-annot-fr,2e-05,0.49686602,128,bert_model.ckpt,3,cb-annot-en,TPU1,0.844,0.6935137434519745,0.844,0.33628318584070793,0.9104552276138068,0.8338028169014085,0.8364247505530156,0.7387138510591779,0.844,0.5,0.9508881922675027,0.765253360910031,0.8420751059790214,0.6808318183065908,0.844,0.25333333333333335,0.8733205374280231,0.9158415841584159,0.844
No Comment,2020-02-10 10:26:57.737290,cb-annot-en-pt,0.50330776,zeroshot-cb-annot-en-cb-annot-pt,2e-05,0.48211563,128,bert_model.ckpt,3,cb-annot-en,TPU1,0.84,0.6682437916620677,0.8399999999999999,0.271356783919598,0.9066927210552027,0.8266818700114025,0.826718141948337,0.7469294235843549,0.84,0.5510204081632653,0.9233830845771144,0.766384778012685,0.8320285679940462,0.6559574124399005,0.84,0.18,0.8905950095969289,0.8972772277227723,0.84
No Comment,2020-02-10 10:30:25.585639,cb-annot-en,0.4361294,translate-cb-annot-en-cb-annot-en,2e-05,0.40241265,128,bert_model.ckpt,3,cb-annot-en,TPU1,0.858,0.7249626516510853,0.858,0.4085106382978723,0.9192913385826773,0.8470859780727064,0.8518118204152887,0.7672179131002661,0.858,0.5647058823529412,0.9434343434343434,0.7935135135135135,0.8544616935652231,0.7082563361902409,0.858,0.32,0.8963531669865643,0.9084158415841584,0.858
No Comment,2020-02-10 10:35:57.733946,cb-annot-en-de,0.4947764,translate-cb-annot-de-cb-annot-de,2e-05,0.53142905,128,bert_model.ckpt,3,cb-annot-en-de,TPU1,0.854,0.7112161084883195,0.854,0.37668161434977576,0.9189713731198448,0.837995337995338,0.8455853230217889,0.7655117262191949,0.854,0.5753424657534246,0.929342492639843,0.7918502202643172,0.8472456125836492,0.6928935532708742,0.854,0.28,0.9088291746641075,0.8898514851485149,0.854
No Comment,2020-02-10 10:41:31.081891,cb-annot-en-es,0.4937004,translate-cb-annot-es-cb-annot-es,2e-05,0.47323975,128,bert_model.ckpt,3,cb-annot-en-es,TPU1,0.843,0.621080716406632,0.843,0.1212121212121212,0.9146757679180886,0.8273542600896862,0.8198881052524665,0.7841491693158656,0.843,0.6666666666666666,0.929633300297324,0.7561475409836066,0.839822556012283,0.6267416472933282,0.843,0.06666666666666667,0.9001919385796545,0.9133663366336634,0.843
No Comment,2020-02-10 10:47:11.039330,cb-annot-en-fr,0.4752799,translate-cb-annot-fr-cb-annot-fr,2e-05,0.51340914,128,bert_model.ckpt,3,cb-annot-en-fr,TPU1,0.8415,0.5811214434232538,0.8415,0.0,0.9134474327628361,0.8299168975069253,0.8111925390622354,0.5608200473804265,0.8415,0.0,0.9312063808574277,0.7512537612838516,0.7886650439853958,0.6077777883354555,0.8415,0.0,0.8963531669865643,0.926980198019802,0.8415
No Comment,2020-02-10 10:52:46.441693,cb-annot-en-pt,0.48577306,translate-cb-annot-pt-cb-annot-pt,2e-05,0.500038,128,bert_model.ckpt,3,cb-annot-en-pt,TPU1,0.834,0.5764679929841711,0.834,0.0,0.9072781655034896,0.8221258134490238,0.8048307528607238,0.5585478780499528,0.834,0.0,0.9439834024896265,0.7316602316602316,0.787406086287829,0.6038131164364037,0.834,0.0,0.8733205374280231,0.9381188118811881,0.834
No Comment,2020-02-10 11:00:31.064204,cb-annot-en,0.6595721,multitranslate-cb-annot-en-de-fr-es-cb-annot-en,2e-05,0.73980325,128,bert_model.ckpt,3,cb-annot-en-de-fr-es,TPU1,0.8755,0.7728564546453313,0.8755,0.5279999999999999,0.9291949563530553,0.8613744075829385,0.871705832923449,0.8084506833036245,0.8755,0.66,0.9392156862745098,0.8261363636363637,0.8725904634581104,0.7530460905975435,0.8755,0.44,0.9193857965451055,0.8997524752475248,0.8755
No Comment,2020-02-10 11:01:54.422754,cb-annot-en-de,0.6527016,multitranslate-cb-annot-en-de-fr-escb-annot-de,2e-05,0.726608,128,bert_model.ckpt,3,cb-annot-en-de-fr-es,TPU1,0.868,0.7615967948438152,0.868,0.5081967213114754,0.9211295034079844,0.8554641598119859,0.8636307459379629,0.8028915833862782,0.868,0.6595744680851063,0.9347826086956522,0.814317673378076,0.8654741642815605,0.7407309713696897,0.868,0.41333333333333333,0.9078694817658349,0.900990099009901,0.868
No Comment,2020-02-10 11:03:21.720431,cb-annot-en-es,0.696047,multitranslate-cb-annot-en-de-fr-es-cb-annot-es,2e-05,0.8151696,128,bert_model.ckpt,3,cb-annot-en-de-fr-es,TPU1,0.856,0.749889173864191,0.856,0.49264705882352944,0.914534041525833,0.8424864212432105,0.8537852792289808,0.7638783359577035,0.856,0.5491803278688525,0.9203109815354713,0.8221436984687868,0.8528166001515344,0.7397857424897961,0.856,0.44666666666666666,0.9088291746641075,0.8638613861386139,0.856
No Comment,2020-02-10 11:06:51.201734,cb-annot-en-fr,0.6610926,multitranslate-cb-annot-en-de-fr-es-cb-annot-fr,2e-05,0.6735952,128,bert_model.ckpt,3,cb-annot-en-de-fr-es,TPU1,0.8685,0.7604652663802165,0.8685,0.5,0.9212062256809339,0.8601895734597157,0.8649650312574917,0.7875662114051084,0.8685,0.6037735849056604,0.9339250493096647,0.825,0.8651579695582597,0.7446702309386409,0.8685,0.4266666666666667,0.9088291746641075,0.8985148514851485,0.8685
No Comment,2020-02-10 11:10:17.507896,cb-annot-en-pt,0.708667,multitranslate-cb-annot-en-de-fr-es-cb-annot-pt,2e-05,0.754926,128,bert_model.ckpt,3,cb-annot-en-de-fr-es,TPU1,0.8645,0.751851871878042,0.8645,0.48221343873517786,0.9224806201550387,0.8508615567439096,0.8605264799304531,0.7806751911031734,0.8645,0.5922330097087378,0.9315068493150684,0.8182857142857143,0.8603199727927344,0.7354776398945077,0.8645,0.4066666666666667,0.9136276391554703,0.8861386138613861,0.8645
No Comment,2020-02-10 20:51:12.466084,cb-annot-en,0.6235322,multitranslate-cb-annot-en-de-fr-es-cb-annot-en,2e-05,0.5810844,128,bert_model.ckpt,3,cb-annot-en-de-fr-es,TPU4,0.879,0.7911122860116645,0.879,0.5776173285198556,0.9303000968054211,0.8654194327097163,0.877637100889339,0.8043069301801332,0.879,0.6299212598425197,0.9384765625,0.8445229681978799,0.8773776627026325,0.7809914820656729,0.879,0.5333333333333333,0.9222648752399232,0.8873762376237624,0.879
